plaque6,,plaque5,,plaque4,,plaque3,,plaquenoire,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,
735,56.65181351,735,34.85078049,735,39.81427383,735,42.5366745,735,4.849393368,
734,56.53787231,734,34.7178688,734,39.8346138,734,42.61687469,734,4.896870613,
733,56.54292679,733,34.71277237,733,39.87334061,733,42.40062332,733,4.920670986,
732,56.36554337,732,34.62734985,732,39.6934433,732,42.48397064,732,4.870573044,
731,56.2793541,731,34.52509689,731,39.68992996,731,42.29846573,731,4.894887447,
730,56.55008698,730,34.52386093,730,39.83993912,730,42.51106262,730,4.912244797,
729,56.47790909,729,34.50008774,729,39.84436035,729,42.27558517,729,4.897754669,
728,56.3327446,728,34.52759552,728,39.6468277,728,42.4437027,728,4.869748592,
727,56.4256134,727,34.4497757,727,39.5633049,727,42.27337646,727,4.914728642,
726,56.37089539,726,34.37810516,726,39.62771606,726,42.16474915,726,4.875594616,
725,56.17485809,725,34.38322067,725,39.48934174,725,42.02690887,725,4.87332201,
724,56.2829895,724,34.32371521,724,39.54315948,724,42.01930618,724,4.890652657,
723,56.33055115,723,34.28486252,723,39.57728577,723,41.97487259,723,4.869969845,
722,56.22657013,722,34.27865982,722,39.49804306,722,42.05834579,722,4.893733025,
721,56.10625076,721,34.15389252,721,39.33613205,721,41.96713257,721,4.885457039,
720,56.22488403,720,34.10893631,720,39.3514328,720,41.83480453,720,4.833519936,
719,56.20427704,719,34.05638885,719,39.35750198,719,41.90274048,719,4.893944263,
718,56.04293823,718,34.0381546,718,39.29295349,718,41.77069855,718,4.868315697,
717,56.04126358,717,33.88477707,717,39.27132034,717,41.69524765,717,4.901922703,
716,55.91790771,716,33.82715225,716,39.17258835,716,41.55838776,716,4.854137897,
715,55.96725845,715,33.89271164,715,39.13452911,715,41.49956894,715,4.879206181,
714,56.22734451,714,33.9095726,714,39.18527222,714,41.67712021,714,4.836370468,
713,56.08578491,713,33.86570358,713,39.15645218,713,41.50174713,713,4.896209717,
712,55.96713257,712,33.80140686,712,38.9382782,712,41.42982864,712,4.887350559,
711,55.94039154,711,33.75600433,711,39.06025314,711,41.47554016,711,4.848248482,
710,55.95874786,710,33.59281158,710,38.9384613,710,41.34850693,710,4.867409229,
709,55.908638,709,33.6360321,709,39.01660156,709,41.30407715,709,4.854411602,
708,55.88827896,708,33.61755753,708,38.97333908,708,41.28447723,708,4.827366352,
707,55.91414642,707,33.49499893,707,38.85986328,707,41.19786453,707,4.846776009,
706,55.86646271,706,33.49452209,706,38.88910294,706,41.15465164,706,4.856232166,
705,55.73989105,705,33.50898743,705,38.8636322,705,41.16837692,705,4.852128506,
704,55.93526459,704,33.45396805,704,38.84968567,704,41.17209244,704,4.881278992,
703,55.73487091,703,33.401577,703,38.81075287,703,41.07647705,703,4.848099709,
702,55.78655624,702,33.32212448,702,38.71403503,702,40.97463608,702,4.854722023,
701,55.70907593,701,33.23456192,701,38.72692108,701,40.96694183,701,4.824586868,
700,55.58571243,700,33.15311432,700,38.53688431,700,40.86672211,700,4.833413601,
699,55.6973114,699,33.11473465,699,38.59141922,699,40.81818008,699,4.86208868,
698,55.6100769,698,33.11539078,698,38.54162598,698,40.72576904,698,4.827037811,
697,55.63281631,697,33.04046631,697,38.53377533,697,40.76252747,697,4.860334396,
696,55.53525543,696,32.9981041,696,38.43581772,696,40.65917969,696,4.837484837,
695,55.43637085,695,33.01895142,695,38.48936844,695,40.59132767,695,4.824540615,
694,55.39887619,694,32.88963318,694,38.33438873,694,40.54442596,694,4.800798416,
693,55.4727478,693,32.98348618,693,38.35494995,693,40.58588409,693,4.816586018,
692,55.52569199,692,32.88951874,692,38.32907867,692,40.49113083,692,4.818806171,
691,55.43069077,691,32.72983932,691,38.24552917,691,40.37046051,691,4.822892189,
690,55.37007904,690,32.73379517,690,38.29177475,690,40.39791107,690,4.838978291,
689,55.39564514,689,32.71809769,689,38.3095932,689,40.30426788,689,4.822029114,
688,55.31171417,688,32.62917328,688,38.28320313,688,40.28390503,688,4.85295105,
687,55.1978302,687,32.59586716,687,38.07713318,687,40.14953613,687,4.842881203,
686,55.29219055,686,32.50439453,686,38.15953445,686,40.16395187,686,4.847352028,
685,55.31054688,685,32.53327942,685,38.20127106,685,40.1097908,685,4.827723503,
684,55.1351738,684,32.39459991,684,38.03343964,684,40.07514572,684,4.82738018,
683,55.13212204,683,32.4208107,683,38.04185104,683,40.02097702,683,4.837100029,
682,55.18100739,682,32.35905838,682,38.03930283,682,39.92280197,682,4.843808651,
681,55.15116882,681,32.31170654,681,37.92612076,681,39.89226151,681,4.841026306,
680,55.10362244,680,32.15711975,680,37.91755295,680,39.9059906,680,4.806937218,
679,55.03204346,679,32.17004395,679,37.83833313,679,39.74424362,679,4.815092564,
678,54.99748993,678,32.13515091,678,37.8286972,678,39.74467087,678,4.843749523,
677,55.15567017,677,32.11911011,677,37.82647705,677,39.71030807,677,4.831628323,
676,55.03662872,676,32.07310867,676,37.79452896,676,39.69516373,676,4.821496487,
675,54.93206406,675,31.97936058,675,37.72509766,675,39.54634857,675,4.79684639,
674,54.86723709,674,31.95772552,674,37.69999695,674,39.53240967,674,4.813320637,
673,54.94127274,673,31.95468521,673,37.6932106,673,39.49442673,673,4.815625668,
672,54.86979675,672,31.84632683,672,37.64261627,672,39.45046616,672,4.797567844,
671,54.75208664,671,31.73483658,671,37.58584595,671,39.38117981,671,4.81110096,
670,54.79124832,670,31.72272682,670,37.52322388,670,39.32953262,670,4.822386265,
669,54.79520035,669,31.62584877,669,37.54595947,669,39.25224304,669,4.810398102,
668,54.65672684,668,31.60203934,668,37.4715271,668,39.21685028,668,4.814426422,
667,54.70822906,667,31.54527473,667,37.46193695,667,39.15203094,667,4.822336674,
666,54.67118073,666,31.47509384,666,37.37205124,666,39.20352936,666,4.814816952,
665,54.52417755,665,31.43049431,665,37.34195709,665,39.06428146,665,4.809343815,
664,54.64897919,664,31.44063568,664,37.32079697,664,38.9650383,664,4.813342094,
663,54.56181335,663,31.39485168,663,37.31164551,663,38.96434402,663,4.815023899,
662,54.54460907,662,31.27756691,662,37.24964523,662,38.89258957,662,4.791809559,
661,54.54369354,661,31.25338173,661,37.23183441,661,38.89350128,661,4.809189796,
660,54.44966125,660,31.17914581,660,37.17810059,660,38.76880646,660,4.796170712,
659,54.40299988,659,31.06813812,659,37.03822708,659,38.65386963,659,4.810723305,
658,54.39376068,658,31.03761673,658,37.11461639,658,38.69897842,658,4.800582886,
657,54.35315323,657,31.05405235,657,37.08110428,657,38.58657837,657,4.810566425,
656,54.30361557,656,30.96376419,656,36.98300171,656,38.53932571,656,4.797541142,
655,54.28883362,655,30.89100647,655,36.99924469,655,38.50396347,655,4.779147148,
654,54.25953674,654,30.79070091,654,36.93800735,654,38.50236511,654,4.776717663,
653,54.26238632,653,30.77947426,653,36.91799927,653,38.43242645,653,4.790893555,
652,54.19070053,652,30.71349335,652,36.89139938,652,38.37963867,652,4.791897774,
651,54.27448654,651,30.65690994,651,36.82064819,651,38.2826004,651,4.803257465,
650,54.17129517,650,30.59724808,650,36.83077621,650,38.27112579,650,4.787527561,
649,54.13534164,649,30.5351429,649,36.75451279,649,38.24515533,649,4.816509247,
648,54.09337234,648,30.45302582,648,36.64942932,648,38.11636353,648,4.794323444,
647,54.00798416,647,30.33753967,647,36.65058136,647,38.047966,647,4.799906254,
646,54.04269028,646,30.32532883,646,36.59541321,646,37.99113464,646,4.79359436,
645,54.02987671,645,30.25754356,645,36.6152153,645,38.00325775,645,4.797134876,
644,53.92420197,644,30.22100639,644,36.56618118,644,37.88942719,644,4.793672085,
643,53.91744232,643,30.15641212,643,36.49325562,643,37.86845779,643,4.789494038,
642,53.94010544,642,30.08967972,642,36.48267746,642,37.80208969,642,4.783670425,
641,53.85956192,641,29.98725128,641,36.43622589,641,37.7649498,641,4.795266151,
640,53.81777954,640,29.91304398,640,36.34837723,640,37.71292496,640,4.803543091,
639,53.79297256,639,29.88678741,639,36.35884094,639,37.51258469,639,4.76495266,
638,53.70085144,638,29.80807686,638,36.33643723,638,37.57833481,638,4.792129993,
637,53.73949432,637,29.7484169,637,36.28438568,637,37.54090881,637,4.77380228,
636,53.71201706,636,29.73492813,636,36.28366089,636,37.50061417,636,4.79312706,
635,53.63241577,635,29.61680222,635,36.19763947,635,37.44639587,635,4.802364349,
634,53.65928268,634,29.55330658,634,36.19539261,634,37.3970108,634,4.798190594,
633,53.64925766,633,29.51431656,633,36.25876617,633,37.34768677,633,4.810816288,
632,53.58717346,632,29.41552162,632,36.09759521,632,37.24565887,632,4.794843674,
631,53.55341339,631,29.35634804,631,36.07938766,631,37.16310501,631,4.776205063,
630,53.48702621,630,29.28034019,630,36.0033226,630,37.11177826,630,4.78441143,
629,53.44452286,629,29.25641823,629,36.05060959,629,37.05665588,629,4.778568745,
628,53.4642334,628,29.17378616,628,35.95967102,628,37.07079697,628,4.786973,
627,53.36001968,627,29.09957504,627,35.88369751,627,36.94604492,627,4.791838169,
626,53.35824966,626,29.01224709,626,35.89897919,626,36.90411758,626,4.786384583,
625,53.3096962,625,28.96298218,625,35.87371826,625,36.82954788,625,4.778170109,
624,53.18071747,624,28.89920425,624,35.72232056,624,36.79714203,624,4.787777901,
623,53.25930023,623,28.79324913,623,35.79893875,623,36.78244781,623,4.774502277,
622,53.20932388,622,28.75608826,622,35.72674179,622,36.75667572,622,4.772614002,
621,53.20988464,621,28.65146446,621,35.67092896,621,36.6296463,621,4.798906326,
620,53.08589172,620,28.59753418,620,35.62452698,620,36.51791382,620,4.751211643,
619,53.1523819,619,28.5313282,619,35.67511749,619,36.55898666,619,4.805997372,
618,53.0456543,618,28.47417259,618,35.63243484,618,36.51306915,618,4.773767471,
617,52.87961197,617,28.40545464,617,35.56910706,617,36.41359329,617,4.779598236,
616,53.02640915,616,28.32149887,616,35.56263351,616,36.40118408,616,4.78225708,
615,52.85254288,615,28.21169472,615,35.4591217,615,36.27915192,615,4.768289089,
614,52.92996597,614,28.20657539,614,35.43129349,614,36.24438095,614,4.77094698,
613,52.7520256,613,28.12164688,613,35.36766052,613,36.16397476,613,4.789111137,
612,52.78282928,612,28.04063225,612,35.34013367,612,36.0996666,612,4.774019718,
611,52.78421783,611,27.97643471,611,35.24773788,611,36.07277679,611,4.7733078,
610,52.74388885,610,27.93004799,610,35.2830925,610,35.97227859,610,4.777277946,
609,52.6497612,609,27.83264732,609,35.19495392,609,35.99593735,609,4.782767773,
608,52.63743591,608,27.73905754,608,35.20528793,608,35.84415436,608,4.766894817,
607,52.61406326,607,27.72886467,607,35.1958847,607,35.89645767,607,4.771337509,
606,52.5338707,606,27.62026215,606,35.13421631,606,35.78421021,606,4.783549309,
605,52.48340988,605,27.53126526,605,35.07761765,605,35.75914001,605,4.762560368,
604,52.44876099,604,27.5300827,604,35.03427124,604,35.70829773,604,4.769096851,
603,52.36514282,603,27.38562202,603,34.95899963,603,35.625103,603,4.760507107,
602,52.39884186,602,27.29897118,602,34.98469162,602,35.67082596,602,4.775406837,
601,52.34017181,601,27.27993774,601,34.98960876,601,35.49958801,601,4.78250742,
600,52.36423111,600,27.14146996,600,34.86660004,600,35.47013474,600,4.759595394,
599,52.25689316,599,27.13258553,599,34.79974747,599,35.41425323,599,4.786625385,
598,52.20328522,598,27.01922417,598,34.76132584,598,35.39116669,598,4.772385597,
597,52.16130066,597,26.92903328,597,34.74556351,597,35.31908035,597,4.776039124,
596,52.23308182,596,26.89701271,596,34.73098755,596,35.29949951,596,4.798851013,
595,52.08383179,595,26.78993034,595,34.6849556,595,35.14892578,595,4.774023056,
594,52.00835037,594,26.74225044,594,34.61665344,594,35.08211136,594,4.771989822,
593,52.05680847,593,26.68687057,593,34.61763,593,35.11109161,593,4.780961037,
592,51.86581421,592,26.5650177,592,34.51030731,592,34.92967606,592,4.78716135,
591,51.84810257,591,26.46582985,591,34.45058823,591,34.92847824,591,4.74700737,
590,51.94825363,590,26.42368126,590,34.50074768,590,34.83782578,590,4.776308537,
589,51.78516388,589,26.31045532,589,34.45944977,589,34.81274414,589,4.773039341,
588,51.73986435,588,26.21718407,588,34.38918304,588,34.78118896,588,4.774072647,
587,51.79168701,587,26.20604324,587,34.40476227,587,34.7929306,587,4.776335716,
586,51.85206604,586,26.08495903,586,34.34441757,586,34.72705078,586,4.780133247,
585,51.66742706,585,26.00601006,585,34.2750473,585,34.62643433,585,4.759935379,
584,51.5664978,584,25.90078735,584,34.23114014,584,34.54840469,584,4.776911736,
583,51.57090378,583,25.85576439,583,34.20859909,583,34.47677612,583,4.776747704,
582,51.56500244,582,25.75425148,582,34.18577194,582,34.47413254,582,4.777135849,
581,51.49887848,581,25.63631439,581,34.10650635,581,34.38837814,581,4.772424221,
580,51.46590424,580,25.53669548,580,34.08101654,580,34.35374832,580,4.777627945,
579,51.45174408,579,25.5313549,579,34.09789658,579,34.25801849,579,4.793791294,
578,51.43232346,578,25.44226074,578,33.96923065,578,34.19340134,578,4.779026508,
577,51.43043518,577,25.30931282,577,34.02888107,577,34.24201965,577,4.793243408,
576,51.32221603,576,25.26255035,576,33.92955399,576,34.13454437,576,4.766832829,
575,51.312603,575,25.23137665,575,33.90410995,575,34.07595062,575,4.800449371,
574,51.26581955,574,25.05127525,574,33.83624268,574,34.0170784,574,4.779036522,
573,51.13275146,573,24.94970131,573,33.78451157,573,33.95072556,573,4.766791821,
572,51.11465454,572,24.96220779,572,33.80677414,572,33.8984642,572,4.792107582,
571,51.14532089,571,24.8213253,571,33.71529388,571,33.78318405,571,4.788139343,
570,51.03177261,570,24.72052193,570,33.70785141,570,33.73736191,570,4.796555042,
569,51.03875351,569,24.67606926,569,33.72441864,569,33.73244858,569,4.789011002,
568,50.93144226,568,24.63976669,568,33.69096756,568,33.7299881,568,4.781440735,
567,50.9669838,567,24.53727531,567,33.68925858,567,33.66065598,567,4.780421734,
566,50.88214874,566,24.39967918,566,33.47477341,566,33.62755585,566,4.799463272,
565,50.7833786,565,24.37979698,565,33.52283096,565,33.49478531,565,4.785734177,
564,50.77312088,564,24.23317909,564,33.45269394,564,33.46825409,564,4.781703472,
563,50.74557495,563,24.16683197,563,33.43365479,563,33.41454315,563,4.793435574,
562,50.61384583,562,24.07831764,562,33.4609108,562,33.3380661,562,4.805451393,
561,50.62750626,561,23.98852158,561,33.37302399,561,33.33740234,561,4.809411049,
560,50.51037216,560,23.95137978,560,33.31496048,560,33.28293228,560,4.787049294,
559,50.52869415,559,23.87139893,559,33.26295471,559,33.23790741,559,4.778263092,
558,50.35225677,558,23.73468208,558,33.16227722,558,33.04126358,558,4.765715599,
557,50.42639923,557,23.67363358,557,33.23424911,557,33.09378052,557,4.799561501,
556,50.31943512,556,23.62051582,556,33.14106369,556,33.08394241,556,4.765080452,
555,50.23695755,555,23.565979,555,33.1095047,555,32.93796921,555,4.819778919,
554,50.30441284,554,23.42206955,554,33.06473541,554,32.90180206,554,4.768724918,
553,50.22419739,553,23.29837608,553,33.04174423,553,32.87540436,553,4.763094902,
552,50.06205368,552,23.27662277,552,32.99145508,552,32.74020004,552,4.792327404,
551,49.98639297,551,23.14009094,551,32.89369965,551,32.71165848,551,4.781877518,
550,50.06579208,550,23.09565544,550,32.86520386,550,32.71901321,550,4.76940012,
549,49.99409103,549,23.0055809,549,32.82418823,549,32.58967209,549,4.771307468,
548,50.00598526,548,22.95545006,548,32.81457901,548,32.6200676,548,4.780481339,
547,49.95220566,547,22.81188202,547,32.87957382,547,32.52323151,547,4.798629284,
546,49.76636124,546,22.77766418,546,32.74911499,546,32.49914932,546,4.78712225,
545,49.73540497,545,22.67228127,545,32.72915649,545,32.38683701,545,4.779120922,
544,49.7798233,544,22.55813408,544,32.70170212,544,32.36439133,544,4.761581898,
543,49.57687759,543,22.48278046,543,32.66273117,543,32.32414627,543,4.783483028,
542,49.43043518,542,22.44820786,542,32.49876785,542,32.13488007,542,4.783950806,
541,49.39751053,541,22.30362129,541,32.48340225,541,32.099617,541,4.778430939,
540,49.40247345,540,22.22747421,540,32.42483902,540,32.10569763,540,4.777277946,
539,49.35852432,539,22.14833069,539,32.39105225,539,32.12685394,539,4.778389931,
538,49.30545044,538,22.07151794,538,32.39664459,538,31.93362999,538,4.776379585,
537,49.38714981,537,21.9591732,537,32.40725327,537,31.93264389,537,4.81092453,
536,49.27915192,536,21.9207859,536,32.29981613,536,31.91459274,536,4.790447712,
535,49.12480164,535,21.81741905,535,32.25769424,535,31.85038567,535,4.816277981,
534,49.01167679,534,21.73436356,534,32.26871109,534,31.85774612,534,4.787070751,
533,49.00763321,533,21.69435501,533,32.21479797,533,31.72487068,533,4.790773869,
532,49.03456116,532,21.46680832,532,32.09789658,532,31.67192841,532,4.767335415,
531,48.91792679,531,21.38975334,531,32.03820419,531,31.56217575,531,4.800852299,
530,48.79620361,530,21.31187439,530,32.08348083,530,31.58251572,530,4.795116901,
529,48.73814774,529,21.25192833,529,32.03397369,529,31.48876953,529,4.774706364,
528,48.76198578,528,21.1701889,528,31.98040771,528,31.47070122,528,4.802767754,
527,48.62295914,527,21.12716866,527,31.90612221,527,31.35818863,527,4.776368141,
526,48.55908585,526,21.05685234,526,31.90795708,526,31.30187416,526,4.788297653,
525,48.51800919,525,20.89675522,525,31.8805809,525,31.27823448,525,4.783409119,
524,48.49078369,524,20.85536575,524,31.82441902,524,31.18611526,524,4.775877953,
523,48.29697418,523,20.78396416,523,31.72740936,523,31.13624191,523,4.769915104,
522,48.35859299,522,20.63918304,522,31.74620247,522,31.10267258,522,4.771481037,
521,48.33993149,521,20.55200386,521,31.70915222,521,31.06386375,521,4.78286171,
520,48.23524475,520,20.51478577,520,31.63212013,520,31.07862854,520,4.783941269,
519,48.05752182,519,20.32271194,519,31.61727715,519,30.96166229,519,4.786640644,
518,48.04352951,518,20.25620461,518,31.55502701,518,30.92168617,518,4.756842136,
517,47.97132492,517,20.1926136,517,31.57064629,517,30.87047005,517,4.788384438,
516,48.01440811,516,20.12026978,516,31.44377136,516,30.74962997,516,4.773895264,
515,48.03933716,515,20.03817558,515,31.47609901,515,30.77427673,515,4.788771629,
514,47.82641983,514,19.90697861,514,31.43094444,514,30.67195129,514,4.812682152,
513,47.81058884,513,19.83897018,513,31.37654305,513,30.63499641,513,4.776953697,
512,47.70957947,512,19.74037361,512,31.34737587,512,30.58746147,512,4.778884888,
511,47.65023422,511,19.64442253,511,31.29018784,511,30.53384972,511,4.764513969,
510,47.53640747,510,19.59728241,510,31.29274178,510,30.43258286,510,4.79085207,
509,47.47867203,509,19.42562485,509,31.15962791,509,30.39180565,509,4.758563995,
508,47.49907684,508,19.37069511,508,31.16979027,508,30.31600952,508,4.769191265,
507,47.35528946,507,19.27622986,507,31.13916779,507,30.29563713,507,4.770783424,
506,47.29272079,506,19.17483521,506,31.09321594,506,30.19959068,506,4.784116268,
505,47.2677536,505,19.13445091,505,31.05229378,505,30.1325264,505,4.779232979,
504,47.11617661,504,18.985075,504,30.9961853,504,30.09396553,504,4.78049612,
503,47.05795288,503,18.93524361,503,30.91819954,503,29.99927902,503,4.77875948,
502,47.04387283,502,18.85090637,502,30.92164612,502,30.07089806,502,4.77203846,
501,47.008358,501,18.77601433,501,30.86307716,501,29.96813965,501,4.789496422,
500,46.88003922,500,18.68047333,500,30.85281181,500,29.92631531,500,4.780815125,
499,46.9276123,499,18.62370872,499,30.84647369,499,29.90203476,499,4.777616024,
498,46.76737976,498,18.47808456,498,30.74176979,498,29.85833359,498,4.779254913,
497,46.6590004,497,18.40666962,497,30.73405266,497,29.74220467,497,4.763717651,
496,46.53648758,496,18.34915352,496,30.64391899,496,29.62102509,496,4.76559639,
495,46.57168579,495,18.27836418,495,30.63760376,495,29.68154526,495,4.801138401,
494,46.44899368,494,18.14081573,494,30.64419365,494,29.63524246,494,4.773247719,
493,46.44108963,493,18.08407974,493,30.54737091,493,29.53600311,493,4.785142899,
492,46.31928253,492,17.95352173,492,30.42907143,492,29.48047447,492,4.801002026,
491,46.12198639,491,17.92001152,491,30.39075089,491,29.40687752,491,4.784058094,
490,46.17605972,490,17.8186245,490,30.45657349,490,29.43655205,490,4.792999268,
489,46.0782547,489,17.69795036,489,30.38443947,489,29.3579464,489,4.783826828,
488,45.9419632,488,17.66114807,488,30.28324509,488,29.27187729,488,4.776742458,
487,45.93144226,487,17.56468201,487,30.30550766,487,29.2385273,487,4.780714989,
486,45.81289291,486,17.48095512,486,30.176548,486,29.16876984,486,4.771677017,
485,45.77600098,485,17.35923576,485,30.25692177,485,29.16941643,485,4.779005051,
484,45.60235596,484,17.33126259,484,30.19014549,484,29.11020851,484,4.784080029,
483,45.5986824,483,17.28133583,483,30.15213013,483,29.08044815,483,4.801572323,
482,45.48698425,482,17.16718483,482,30.04678154,482,29.03105545,482,4.770164013,
481,45.43000031,481,17.02964211,481,30.08190155,481,28.94390869,481,4.777315617,
480,45.44399261,480,17.03321838,480,29.98885727,480,28.90992165,480,4.765908241,
479,45.32720566,479,16.95259857,479,29.89515686,479,28.87011147,479,4.790934086,
478,45.28704834,478,16.84646797,478,29.90828705,478,28.73403931,478,4.810400486,
477,45.12982559,477,16.76477623,477,29.85872078,477,28.71331024,477,4.797320366,
476,45.07068253,476,16.60880852,476,29.83003044,476,28.66985703,476,4.805802822,
475,44.98578644,475,16.58959961,475,29.75563431,475,28.62220192,475,4.792092323,
474,44.82818604,474,16.44270325,474,29.72802734,474,28.55392456,474,4.774751663,
473,44.70994949,473,16.40473175,473,29.64279366,473,28.48403549,473,4.798727036,
472,44.74492645,472,16.34427071,472,29.66669846,472,28.42987251,472,4.784122944,
471,44.62008667,471,16.21389008,471,29.58624268,471,28.42426682,471,4.806809902,
470,44.50201035,470,16.13357735,470,29.50175476,470,28.33158302,470,4.814487457,
469,44.43726349,469,16.05109978,469,29.52766037,469,28.33403015,469,4.782243252,
468,44.34321213,468,15.99377823,468,29.43025017,468,28.29439545,468,4.792082787,
467,44.30038452,467,15.90128517,467,29.36719322,467,28.23921776,467,4.774730682,
466,44.25477219,466,15.84220791,466,29.322752,466,28.21537209,466,4.792075157,
465,44.08697891,465,15.76948452,465,29.34007263,465,28.15125656,465,4.799550533,
464,44.04291534,464,15.62438011,464,29.28604698,464,28.07938194,464,4.810278893,
463,43.97002029,463,15.51749897,463,29.20557213,463,28.08319664,463,4.797873974,
462,43.82288361,462,15.46935558,462,29.08029175,462,27.88062668,462,4.795557976,
461,43.81388092,461,15.43630505,461,29.11071205,461,27.94645119,461,4.799849987,
460,43.72938538,460,15.29478264,460,29.09140015,460,27.8318634,460,4.803149223,
459,43.60566711,459,15.18586731,459,28.92990112,459,27.70448875,459,4.803515911,
458,43.44869232,458,15.10943508,458,29.00026703,458,27.68899727,458,4.830751419,
457,43.40542984,457,15.03907585,457,28.9563694,457,27.65032005,457,4.824154377,
456,43.33732605,456,14.87660122,456,28.82015419,456,27.60284233,456,4.805971622,
455,43.27545929,455,14.84241962,455,28.86852646,455,27.58574867,455,4.807110786,
454,43.12420273,454,14.75381374,454,28.76460266,454,27.48884583,454,4.810872555,
453,42.97367096,453,14.63066769,453,28.71621513,453,27.43123817,453,4.858878136,
452,43.00717545,452,14.53588772,452,28.68193436,452,27.48085213,452,4.82123661,
451,42.90536499,451,14.49101448,451,28.63786507,451,27.36858368,451,4.851066113,
450,42.74388123,450,14.36217308,450,28.54716492,450,27.29229355,450,4.846549988,
449,42.73463821,449,14.3163147,449,28.54616928,449,27.27248001,449,4.848304272,
448,42.61441803,448,14.22513771,448,28.49949646,448,27.17837906,448,4.833803177,
447,42.4787941,447,14.10458851,447,28.42856026,447,27.23155403,447,4.839458466,
446,42.30683899,446,14.01028919,446,28.39527702,446,27.03694725,446,4.824862003,
445,42.3317337,445,13.93876648,445,28.40187836,445,27.10483742,445,4.889220238,
444,42.12651443,444,13.76460838,444,28.21755791,444,27.00986481,444,4.827517986,
443,42.05649185,443,13.70058346,443,28.2027092,443,26.8850975,443,4.831707001,
442,42.00988388,442,13.59695339,442,28.16897964,442,26.89169693,442,4.847685814,
441,41.82761765,441,13.52425671,441,28.12692261,441,26.88978958,441,4.833668232,
440,41.72993469,440,13.37109756,440,28.03974533,440,26.8413105,440,4.858583927,
439,41.63371277,439,13.3530302,439,28.07086182,439,26.69503403,439,4.841078758,
438,41.56277847,438,13.16672516,438,27.99290085,438,26.64710045,438,4.846459866,
437,41.44409561,437,13.11465168,437,27.77144051,437,26.57612038,437,4.824242115,
436,41.3408165,436,13.02527332,436,27.89119148,436,26.58374596,436,4.826190948,
435,41.20789337,435,12.91860676,435,27.73355293,435,26.51795959,435,4.822702885,
434,41.10461426,434,12.80463314,434,27.76756859,434,26.47501564,434,4.865374565,
433,40.86644745,433,12.7399025,433,27.64407921,433,26.38850212,433,4.853395939,
432,40.86343002,432,12.66543102,432,27.63565826,432,26.32423019,432,4.843717098,
431,40.79351044,431,12.53556156,431,27.54011154,431,26.32118988,431,4.81667614,
430,40.84793472,430,12.4508934,430,27.54995728,430,26.29975891,430,4.897333145,
429,40.62288284,429,12.39629936,429,27.5696373,429,26.2512989,429,4.843905449,
428,40.47319412,428,12.27789402,428,27.39233398,428,26.19660759,428,4.893382549,
427,40.29753494,427,12.14395714,427,27.34991646,427,26.08203888,427,4.845118999,
426,40.30533218,426,12.12105179,426,27.32356453,426,26.06590652,426,4.851396561,
425,40.19863129,425,12.00701141,425,27.23630142,425,26.0347538,425,4.908985138,
424,39.9683342,424,11.9357214,424,27.22274399,424,25.91308022,424,4.877735138,
423,39.98138428,423,11.82374954,423,27.2918644,423,25.89149857,423,4.850304127,
422,39.71928787,422,11.63902187,422,27.0742569,422,25.84243202,422,4.865375996,
421,39.72851181,421,11.57196617,421,27.01240158,421,25.77771187,421,4.879211426,
420,39.60922241,420,11.41006565,420,26.97716331,420,25.76090431,420,4.895924568,
419,39.48445129,419,11.43844318,419,26.92453003,419,25.69833374,419,4.891879559,
418,39.37427902,418,11.28575325,418,26.91243362,418,25.57122803,418,4.829607964,
417,39.31632996,417,11.22451019,417,26.81456184,417,25.66223526,417,4.902868271,
416,39.22169113,416,11.10312939,416,26.86325073,416,25.49307251,416,4.896327019,
415,38.98946762,415,11.14032459,415,26.74407005,415,25.38971329,415,4.888444424,
414,38.97990799,414,10.96622467,414,26.69383621,414,25.4112606,414,4.890778065,
413,38.81520462,413,10.86658859,413,26.64264488,413,25.33252907,413,4.894360065,
412,38.57282257,412,10.75471878,412,26.64149475,412,25.40139771,412,4.875183105,
411,38.62285233,411,10.6160965,411,26.52979279,411,25.2738781,411,4.905292988,
410,38.49075317,410,10.54094505,410,26.51207161,410,25.24817657,410,4.915070534,
409,38.15491104,409,10.5094986,409,26.42102814,409,25.12209702,409,4.853211403,
408,38.15680695,408,10.42095089,408,26.35903931,408,25.11662292,408,4.898147106,
407,38.13880539,407,10.25167084,407,26.24193382,407,25.04436302,407,4.87400198,
406,37.95814133,406,10.22142696,406,26.22846031,406,25.01058197,406,4.926491261,
405,37.81373978,405,10.13042068,405,26.19369125,405,24.95014763,405,4.922286987,
404,37.77853394,404,9.970767021,404,26.13321304,404,24.85113907,404,4.897526264,
403,37.60027313,403,9.927700996,403,26.08776474,403,24.77013016,403,4.900522709,
402,37.36797333,402,9.8705616,402,26.0400238,402,24.84802437,402,4.889160156,
401,37.50040817,401,9.776908875,401,26.07510757,401,24.69530487,401,4.950398922,
400,37.19689941,400,9.684408188,400,25.95312881,400,24.59391594,400,4.937674522,
399,37.01228333,399,9.612874985,399,25.86837387,399,24.69620514,399,4.923390388,
398,36.90028,398,9.523112297,398,25.80876732,398,24.55531311,398,4.930513382,
397,36.90504837,397,9.382533073,397,25.85139275,397,24.53845978,397,4.936758041,
